id,combat_level,size,hitpoints,max_hit,attack_type,aggressive,poisonous,venomous,immune_poison,immune_venom,attack_level,strength_level,defence_level,magic_level,ranged_level,attack_bonus
2622,24,1,60,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,1,0
2623,24,1,60,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,1,0
2624,24,1,60,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,1,0
2625,24,1,60,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,1,0
2626,24,1,60,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,1,0
2627,24,1,60,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,1,0
2628,24,1,60,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,1,0
2629,24,1,60,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,1,0
2630,24,1,60,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,1,0
2631,24,1,60,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,1,0
2632,24,1,60,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,1,0
2634,9,1,8,2,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,22,1,5,10
2645,20,1,13,2,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,45,1,12,10
2646,10,1,10,2,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,18,1,7,10
2647,20,1,12,2,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,40,1,15,10
2648,15,1,22,2,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,20,1,10,10
2649,10,1,13,2,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,12,1,8,10
2650,20,1,10,3,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,30,1,21,10
2651,15,1,20,2,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,25,1,8,10
2652,20,1,15,3,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,27,1,20,10
2790,2,2,8,1,crush,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-15
2791,2,2,8,1,crush,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-15
2792,2,2,6,1,crush,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-20
2793,2,2,8,1,crush,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-15
2794,2,2,6,1,crush,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-20
2795,2,2,8,1,crush,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-15
2801,2,1,6,1,crush,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-20
2804,1,1,3,0,stab,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-47
2805,1,1,3,0,stab,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-47
2806,1,1,3,0,stab,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-47
2827,6,1,8,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,5,1,1,0
2834,27,2,32,3,stab,TRUE,FALSE,FALSE,FALSE,FALSE,22,22,22,1,1,0
2836,55,2,70,,,FALSE,FALSE,FALSE,FALSE,FALSE,35,60,30,1,1,0
2837,15,2,19,2,stab,FALSE,FALSE,FALSE,FALSE,FALSE,11,13,13,1,1,0
2838,21,2,27,3,slash,TRUE,FALSE,FALSE,FALSE,FALSE,17,18,15,1,1,0
2839,19,2,25,3,slash,FALSE,FALSE,FALSE,FALSE,FALSE,15,16,13,1,1,0
2840,51,1,54,5,crush,TRUE,FALSE,FALSE,FALSE,FALSE,42,42,42,1,1,0
2841,57,1,59,6,slash,TRUE,FALSE,FALSE,FALSE,FALSE,47,47,47,1,1,0
2842,57,1,59,6,slash,TRUE,FALSE,FALSE,FALSE,FALSE,47,47,47,1,1,0
2843,64,1,66,7,crush,FALSE,FALSE,FALSE,FALSE,FALSE,56,56,46,1,1,0
2844,42,1,44,5,slash,TRUE,FALSE,FALSE,FALSE,FALSE,38,38,29,1,1,0
2845,5,1,6,1,stab,TRUE,FALSE,FALSE,FALSE,FALSE,4,5,3,1,1,0
2847,35,3,60,,,FALSE,FALSE,FALSE,FALSE,FALSE,30,24,24,1,1,0
2848,3,1,6,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,2,1,1,0
2849,27,2,29,3,stab,TRUE,FALSE,FALSE,FALSE,FALSE,21,23,23,1,1,0
2851,57,1,59,6,slash,TRUE,FALSE,FALSE,FALSE,FALSE,47,47,47,1,1,0
2853,48,1,67,6,slash,TRUE,FALSE,FALSE,FALSE,FALSE,36,33,36,0,0,20
2854,1,1,2,0,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-47
2855,1,1,2,0,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-47
2856,3,2,5,1,stab,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,2,1,1,0
2857,3,2,5,1,stab,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,2,1,1,0
2858,3,2,5,1,stab,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,2,1,1,0
2859,3,2,5,1,stab,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,2,1,1,0
2860,3,2,5,1,stab,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,2,1,1,0
2861,3,2,5,1,stab,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,2,1,1,0
2862,6,2,10,1,stab,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,2,1,1,0
2863,6,2,10,1,stab,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,2,1,1,0
2864,6,2,10,1,stab,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,2,1,1,0
2865,12,2,12,2,stab,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,1,0
2866,12,2,12,2,stab,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,1,0
2867,12,2,12,2,stab,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,1,0
2910,1,1,1,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
2911,2,1,1,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,2,2,0
2912,2,1,1,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,2,2,0
2916,115,1,128,16,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,128,105,105,0
2917,115,1,128,16,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,128,105,105,0
2918,227,4,175,18,stab,TRUE,FALSE,FALSE,TRUE,TRUE,268,168,168,168,0,0
2919,304,4,254,28,stab,TRUE,FALSE,FALSE,FALSE,FALSE,268,268,268,168,168,0
2920,132,1,124,15,crush,FALSE,FALSE,FALSE,FALSE,FALSE,115,114,110,1,1,9
2921,132,1,124,12,crush,FALSE,FALSE,FALSE,FALSE,FALSE,115,114,110,1,1,0
2946,69,2,55,2,slash,TRUE,FALSE,FALSE,FALSE,FALSE,150,6,2,1,1,0
2947,98,2,65,3,slash,TRUE,FALSE,FALSE,FALSE,FALSE,215,16,30,1,1,0
2948,141,2,75,4,slash,TRUE,FALSE,FALSE,FALSE,FALSE,320,26,40,1,1,0
2954,65,1,76,20,magic,TRUE,FALSE,FALSE,FALSE,FALSE,24,24,24,80,1,0
2955,108,1,120,14,stab,TRUE,TRUE,FALSE,FALSE,FALSE,100,80,80,80,1,40
2978,84,2,120,14,stab,TRUE,TRUE,FALSE,FALSE,FALSE,60,60,60,1,1,66
2992,2,2,8,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-15
2993,1,1,3,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-47
2994,32,2,32,4,stab,TRUE,FALSE,FALSE,FALSE,FALSE,18,26,40,1,1,0
2999,59,1,51,7,crush,FALSE,FALSE,FALSE,FALSE,FALSE,52,62,38,1,1,0
3010,21,1,22,3,stab,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,4
3011,21,1,22,3,stab,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,4
3014,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3015,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3016,52,1,55,5,stab,TRUE,FALSE,FALSE,FALSE,FALSE,44,42,44,1,1,0
3017,2,1,5,1,stab,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-10
3018,27,1,32,3,stab,TRUE,FALSE,FALSE,FALSE,FALSE,20,24,21,1,1,0
3019,1,1,2,0,stab,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-35
3020,44,1,50,6,stab,TRUE,FALSE,FALSE,FALSE,FALSE,35,37,35,1,1,0
3021,34,1,35,3,stab,TRUE,FALSE,FALSE,FALSE,FALSE,30,25,30,1,1,0
3022,61,1,65,6,crush,TRUE,FALSE,FALSE,FALSE,FALSE,50,55,43,1,1,0
3023,64,1,64,7,stab,TRUE,TRUE,FALSE,FALSE,FALSE,50,58,52,1,1,0
3024,14,2,17,2,stab,TRUE,FALSE,FALSE,FALSE,FALSE,11,12,11,1,1,0
3025,20,2,23,3,stab,TRUE,TRUE,FALSE,FALSE,FALSE,16,17,15,1,1,0
3026,28,1,32,3,stab,TRUE,FALSE,FALSE,FALSE,FALSE,23,23,23,1,1,0
3027,32,2,30,4,stab,TRUE,FALSE,FALSE,FALSE,FALSE,30,29,23,1,1,0
3028,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3029,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3030,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3031,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3032,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3033,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3034,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3035,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3036,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3037,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3038,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3039,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3040,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3041,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3042,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3043,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3044,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3045,5,1,12,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,4,1,1,12
3046,13,1,16,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,12,13,7,1,1,0
3047,5,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0
3048,5,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0
3049,28,1,29,3,crush,TRUE,FALSE,FALSE,FALSE,FALSE,22,24,24,1,1,0
3050,42,1,49,5,stab,TRUE,FALSE,FALSE,FALSE,FALSE,33,31,36,1,1,8
3051,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3052,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3053,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3054,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-21
3055,17,1,24,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,15,14,10,1,1,9
3056,10,1,18,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,7,3,1,1,9
3057,17,1,24,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,15,14,10,1,1,9
3058,17,1,24,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,15,14,10,1,1,9
3059,10,1,18,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,7,3,1,1,9
3060,10,1,18,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,7,3,1,1,9
3061,10,1,18,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,7,3,1,1,9
3062,17,1,24,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,15,14,10,1,1,9
3064,10,1,18,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,7,3,1,1,9
3065,10,1,18,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,7,3,1,1,9
3066,10,1,18,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,7,3,1,1,9
3067,10,1,18,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,7,3,1,1,9
3068,15,1,24,2,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,15,3,10,1,15,9
3069,17,1,24,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,15,14,10,1,1,9
3070,10,1,18,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,7,3,1,1,9
3071,10,1,18,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,8,7,3,1,1,9
3072,9,1,20,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,6,7,3,1,1,9
3073,5,1,12,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,4,1,1,12
3074,5,1,12,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,4,1,1,12
3075,5,1,12,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,4,1,1,12
3076,5,1,12,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,4,1,1,12
3106,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3107,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3108,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3109,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3110,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3111,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3112,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3113,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3114,7,1,12,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,8,1,1,5
3116,22,1,10,4,stab,TRUE,FALSE,FALSE,FALSE,FALSE,20,30,15,15,30,0
3117,22,1,10,4,stab,TRUE,FALSE,FALSE,FALSE,FALSE,20,30,15,15,30,0
3118,45,2,20,7,crush,TRUE,FALSE,FALSE,FALSE,FALSE,40,60,30,30,60,0
3119,45,2,20,7,crush,TRUE,FALSE,FALSE,FALSE,FALSE,40,60,30,30,60,0
3120,22,1,10,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,20,30,15,15,30,0
3121,90,3,40,13,crush,TRUE,FALSE,FALSE,FALSE,FALSE,80,120,60,60,120,0
3122,90,3,40,13,crush,TRUE,FALSE,FALSE,FALSE,FALSE,80,120,60,60,120,0
3123,180,4,80,25,crush,TRUE,FALSE,FALSE,FALSE,FALSE,160,240,120,120,240,0
3124,180,4,80,25,crush,TRUE,FALSE,FALSE,FALSE,FALSE,160,240,120,120,240,0
3125,360,5,160,52,stab,TRUE,FALSE,FALSE,FALSE,FALSE,320,480,240,240,480,0
3126,360,5,160,52,stab,TRUE,FALSE,FALSE,FALSE,FALSE,320,480,240,240,480,0
3127,702,5,250,97,stab,TRUE,FALSE,FALSE,FALSE,FALSE,640,960,480,480,960,0
3128,108,1,60,14,crush,FALSE,FALSE,FALSE,FALSE,FALSE,140,100,60,120,120,0
3129,650,5,255,30,slash,TRUE,TRUE,FALSE,TRUE,TRUE,340,300,270,200,1,160
3130,145,3,142,15,crush,TRUE,FALSE,FALSE,FALSE,FALSE,124,118,125,50,50,0
3131,142,2,150,21,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,83,76,127,50,150,0
3132,151,3,161,16,magic,TRUE,FALSE,FALSE,FALSE,FALSE,115,60,153,150,1,0
3133,127,2,116,13,stab,FALSE,FALSE,FALSE,FALSE,FALSE,107,116,106,1,1,0
3134,7,1,10,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,6,1,1,-42
3135,93,1,92,9,crush,FALSE,FALSE,FALSE,FALSE,FALSE,77,76,85,1,1,0
3136,93,1,92,9,crush,FALSE,FALSE,FALSE,FALSE,FALSE,77,76,85,1,1,0
3137,77,1,60,8,slash,FALSE,FALSE,FALSE,FALSE,FALSE,65,66,81,1,1,0
3138,81,2,134,6,melee,FALSE,FALSE,FALSE,FALSE,FALSE,80,46,30,1,1,0
3139,48,1,48,4,melee,FALSE,FALSE,FALSE,FALSE,FALSE,60,36,22,1,1,0
3140,18,1,20,3,melee,FALSE,FALSE,FALSE,FALSE,FALSE,12,16,19,1,1,0
3141,149,2,128,14,crush,FALSE,FALSE,FALSE,FALSE,FALSE,133,126,135,1,1,0
3159,115,1,100,11,slash,FALSE,FALSE,FALSE,FALSE,FALSE,100,100,100,1,1,0
3160,118,1,120,15,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,80,1,140,0
3161,121,1,75,19,magic,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,61,180,1,0
3162,580,5,255,69,melee,TRUE,FALSE,FALSE,TRUE,TRUE,300,200,260,200,380,136
3163,143,2,121,16,magic,TRUE,FALSE,FALSE,FALSE,FALSE,80,50,160,150,100,45
3164,149,2,132,25,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,80,80,175,50,150,0
3165,159,2,133,15,slash,TRUE,FALSE,FALSE,FALSE,FALSE,124,118,175,50,169,0
3166,123,2,98,15,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,120,1,141,0
3167,127,2,89,16,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,130,1,150,0
3168,123,2,86,17,magic,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,111,150,1,0
3169,69,2,70,8,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,70,1,71,0
3170,79,2,83,9,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,70,1,85,0
3171,84,2,86,10,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,70,1,93,0
3172,83,2,86,9,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,100,1,76,0
3173,92,2,95,10,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,100,1,90,0
3174,97,2,98,11,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,100,1,99,0
3175,137,2,124,15,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,160,1,136,0
3176,148,2,139,16,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,160,1,151,0
3177,71,2,63,10,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,55,1,86,0
3178,73,2,67,10,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,55,1,89,0
3179,79,2,77,11,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,55,1,96,0
3180,89,2,69,12,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,115,1,89,0
3181,94,2,75,11,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,115,1,96,0
3182,97,2,79,11,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,115,1,101,0
3183,131,2,115,15,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,175,1,143,0
3184,42,1,35,4,stab,TRUE,FALSE,FALSE,FALSE,FALSE,50,35,25,1,1,0
3185,90,1,95,15,stab,TRUE,FALSE,FALSE,FALSE,FALSE,76,78,65,1,1,50
3233,52,1,45,3,stab,TRUE,FALSE,FALSE,FALSE,FALSE,80,20,35,1,1,0
3234,72,1,50,8,stab,TRUE,FALSE,FALSE,FALSE,FALSE,65,70,65,50,1,0
3237,61,1,40,7,stab,TRUE,FALSE,FALSE,FALSE,FALSE,55,60,55,40,1,0
3239,61,1,40,7,stab,TRUE,FALSE,FALSE,FALSE,FALSE,55,60,55,40,1,0
3243,7,1,12,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,8,1,1,5
3244,7,1,12,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,8,1,1,5
3252,16,1,17,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,14,13,12,1,1,0
3253,16,1,17,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,14,13,12,0,2,0
3254,21,1,22,3,stab,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,4
3256,7,1,14,,,FALSE,FALSE,FALSE,FALSE,FALSE,6,6,2,1,1,0
3257,9,1,14,4,magic,FALSE,FALSE,FALSE,FALSE,FALSE,8,8,5,10,1,0
3258,33,1,30,4,crush,FALSE,FALSE,FALSE,FALSE,FALSE,28,28,32,25,1,0
3260,24,1,20,3,stab,FALSE,FALSE,FALSE,FALSE,FALSE,22,22,22,1,1,6
3261,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3262,8,1,14,2,stab,FALSE,FALSE,FALSE,FALSE,FALSE,6,5,5,1,1,8
3263,3,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,1,1,1,0
3264,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3265,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3268,2,1,7,1,melee,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3269,21,1,22,4,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,26,4
3270,22,1,22,4,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,15,15,16,1,26,6
3271,19,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,15,15,16,1,1,6
3272,21,1,22,3,stab,FALSE,FALSE,FALSE,FALSE,FALSE,19,18,14,1,1,4
3273,22,1,22,4,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,15,15,16,1,26,6
3274,22,1,22,4,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,15,15,16,1,26,6
3275,4,1,7,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,7,1,1,0
3276,3,1,7,1,stab,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,5,1,1,0
3279,3,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,3,1,1,0
3280,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3281,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3282,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3283,19,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,15,15,18,1,1,6
3284,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3285,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3286,28,1,29,3,crush,TRUE,FALSE,FALSE,FALSE,FALSE,22,24,24,1,1,0
3287,28,1,29,3,crush,TRUE,FALSE,FALSE,FALSE,FALSE,22,24,24,1,1,0
3288,28,1,29,3,crush,TRUE,FALSE,FALSE,FALSE,FALSE,22,24,24,1,1,0
3289,28,1,29,3,crush,TRUE,FALSE,FALSE,FALSE,FALSE,22,24,24,1,1,0
3292,9,1,19,2,slash,FALSE,FALSE,FALSE,FALSE,FALSE,7,5,4,1,1,10
3293,62,1,57,8,slash,FALSE,FALSE,FALSE,FALSE,FALSE,54,54,54,1,1,20
3294,62,1,57,8,slash,FALSE,FALSE,FALSE,FALSE,FALSE,54,54,54,1,1,20
3295,69,1,82,9,slash,FALSE,FALSE,FALSE,FALSE,FALSE,54,55,54,1,1,20
3296,15,1,17,2,slash,FALSE,FALSE,FALSE,FALSE,FALSE,14,13,8,1,1,0
3297,46,1,52,6,slash,FALSE,FALSE,FALSE,FALSE,FALSE,38,40,31,1,1,8
3298,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3299,2,1,7,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3300,46,1,52,,,FALSE,FALSE,FALSE,FALSE,FALSE,38,40,31,1,1,0
3301,37,1,50,6,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,20,20,20,1,40,0
3313,3,2,3,2,stab,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3314,3,2,3,2,stab,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3315,3,2,3,2,stab,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3316,3,1,3,0,stab,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
3328,102,1,108,9,crush,TRUE,FALSE,FALSE,FALSE,FALSE,84,84,84,1,1,0
3329,56,2,70,5,crush,TRUE,FALSE,FALSE,FALSE,FALSE,36,44,52,1,1,0
3330,85,1,100,9,crush,TRUE,FALSE,FALSE,FALSE,FALSE,60,80,60,1,60,0
3353,24,1,32,4,magic,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,14,26,1,0
3354,56,1,58,6,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,44,48,48,1,44,0
3355,14,1,40,1,melee,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,5,1,5,0
3356,107,2,120,10,stab,TRUE,TRUE,FALSE,FALSE,FALSE,86,86,86,1,1,0
3357,162,2,148,15,slash,TRUE,FALSE,FALSE,FALSE,FALSE,136,140,142,136,1,0
3358,40,1,58,5,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,34,1,36,0
3359,51,2,60,5,stab,TRUE,FALSE,FALSE,FALSE,FALSE,38,42,42,1,1,0
3360,141,1,123,13,crush,TRUE,FALSE,FALSE,FALSE,FALSE,123,123,123,1,1,0
3361,1337,1,800,,slash,TRUE,FALSE,FALSE,FALSE,FALSE,800,400,300,1,1,60
3420,2,1,5,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-47
